# t K U E
0.428 5.00013 5.61374e-05 5.00019
0.429 5.00013 5.59855e-05 5.00019
0.43 5.00013 5.58341e-05 5.00019
0.431 5.00014 5.5683e-05 5.00019
0.432 5.00014 5.55325e-05 5.00019
0.433 5.00014 5.53823e-05 5.00019
0.434 5.00014 5.52326e-05 5.00019
0.435 5.00014 5.50834e-05 5.00019
0.436 5.00014 5.49345e-05 5.00019
0.437 5.00014 5.47862e-05 5.00019
0.438 5.00014 5.46382e-05 5.00019
0.439 5.00014 5.44907e-05 5.00019
0.44 5.00014 5.43436e-05 5.00019
0.441 5.00014 5.41969e-05 5.00019
0.442 5.00014 5.40507e-05 5.00019
0.443 5.00014 5.39049e-05 5.00019
0.444 5.00014 5.37595e-05 5.00019
0.445 5.00014 5.36146e-05 5.00019
0.446 5.00014 5.347e-05 5.00019
0.447 5.00014 5.33259e-05 5.00019
0.448 5.00014 5.31822e-05 5.00019
0.449 5.00014 5.3039e-05 5.00019
0.45 5.00014 5.28961e-05 5.00019
0.451 5.00014 5.27537e-05 5.00019
0.452 5.00014 5.26117e-05 5.00019
0.453 5.00014 5.24701e-05 5.00019
0.454 5.00014 5.23289e-05 5.00019
0.455 5.00014 5.21881e-05 5.00019
0.456 5.00014 5.20477e-05 5.00019
0.457 5.00014 5.19078e-05 5.00019
0.458 5.00014 5.17682e-05 5.00019
0.459 5.00014 5.16291e-05 5.00019
0.46 5.00014 5.14903e-05 5.00019
0.461 5.00014 5.1352e-05 5.00019
0.462 5.00014 5.12141e-05 5.00019
0.463 5.00014 5.10765e-05 5.00019
0.464 5.00014 5.09394e-05 5.00019
0.465 5.00014 5.08027e-05 5.00019
0.466 5.00014 5.06663e-05 5.00019
0.467 5.00014 5.05304e-05 5.00019
0.468 5.00014 5.03948e-05 5.00019
0.469 5.00014 5.02597e-05 5.00019
0.47 5.00014 5.01249e-05 5.00019
0.471 5.00014 4.99906e-05 5.00019
0.472 5.00014 4.98566e-05 5.00019
0.473 5.00014 4.9723e-05 5.00019
0.474 5.00014 4.95898e-05 5.00019
0.475 5.00014 4.9457e-05 5.00019
0.476 5.00014 4.93246e-05 5.00019
0.477 5.00014 4.91925e-05 5.00019
0.478 5.00014 4.90608e-05 5.00019
0.479 5.00014 4.89296e-05 5.00019
0.48 5.00014 4.87987e-05 5.00019
0.481 5.00014 4.86681e-05 5.00019
0.482 5.00014 4.8538e-05 5.00019
0.483 5.00014 4.84082e-05 5.00019
0.484 5.00014 4.82789e-05 5.00019
0.485 5.00014 4.81498e-05 5.00019
0.486 5.00014 4.80212e-05 5.00019
0.487 5.00014 4.78929e-05 5.00019
0.488 5.00014 4.7765e-05 5.00019
0.489 5.00014 4.76375e-05 5.00019
0.49 5.00014 4.75103e-05 5.00019
0.491 5.00014 4.73836e-05 5.00019
0.492 5.00014 4.72571e-05 5.00019
0.493 5.00014 4.71311e-05 5.00019
0.494 5.00014 4.70054e-05 5.00019
0.495 5.00014 4.688e-05 5.00019
0.496 5.00014 4.67551e-05 5.00019
0.497 5.00014 4.66305e-05 5.00019
0.498 5.00014 4.65062e-05 5.00019
0.499 5.00014 4.63823e-05 5.00019
0.5 5.00014 4.62588e-05 5.00019
0.501 5.00014 4.61356e-05 5.00019
0.502 5.00014 4.60128e-05 5.00019
0.503 5.00014 4.58903e-05 5.00019
0.504 5.00014 4.57682e-05 5.00019
0.505 5.00015 4.56464e-05 5.00019
0.506 5.00015 4.5525e-05 5.00019
